INFO - main_ImageNet.py - 2025-05-07 17:53:07,131 - Using device: cuda
INFO - main_ImageNet.py - 2025-05-07 17:53:07,131 - Writing log file to run/logs/AapmCT_10C
INFO - main_ImageNet.py - 2025-05-07 17:53:07,131 - Exp instance id = 12085
INFO - main_ImageNet.py - 2025-05-07 17:53:07,131 - Exp comment = 
INFO - main_ImageNet.py - 2025-05-07 17:53:07,132 - Config =
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:11,961 - step: 43235, loss: 1099269.125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:12,230 - step: 43236, loss: 1407635.0
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:12,499 - step: 43237, loss: 1641892.375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:12,769 - step: 43238, loss: 1406351.875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:13,039 - step: 43239, loss: 266747.59375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:13,308 - step: 43240, loss: 1637449.125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:13,580 - step: 43241, loss: 1607722.5
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:13,850 - step: 43242, loss: 1070031.0
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:14,119 - step: 43243, loss: 812397.8125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:14,389 - step: 43244, loss: 231372.296875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:14,658 - step: 43245, loss: 1607718.0
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:14,927 - step: 43246, loss: 212791.515625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:15,197 - step: 43247, loss: 1045735.0625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:15,466 - step: 43248, loss: 1636923.5
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:15,735 - step: 43249, loss: 478423.03125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:16,005 - step: 43250, loss: 1603280.125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:16,277 - step: 43251, loss: 493799.21875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:16,546 - step: 43252, loss: 1557726.875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:16,815 - step: 43253, loss: 189235.203125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:17,085 - step: 43254, loss: 1223882.75
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:17,355 - step: 43255, loss: 467890.0
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:17,627 - step: 43256, loss: 462473.75
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:17,896 - step: 43257, loss: 1490455.25
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:18,166 - step: 43258, loss: 1634185.0
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:18,435 - step: 43259, loss: 1482739.0
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:18,704 - step: 43260, loss: 1480158.125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:18,976 - step: 43261, loss: 171437.65625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:19,246 - step: 43262, loss: 111699.1328125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:19,515 - step: 43263, loss: 750600.4375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:19,785 - step: 43264, loss: 1629665.5
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:20,054 - step: 43265, loss: 434550.21875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:20,323 - step: 43266, loss: 1595763.625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:20,594 - step: 43267, loss: 1547966.875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:20,864 - step: 43268, loss: 1627434.375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:21,133 - step: 43269, loss: 1198384.25
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:21,404 - step: 43270, loss: 1471198.375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:21,676 - step: 43271, loss: 550154.0
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:21,945 - step: 43272, loss: 150071.4375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:22,215 - step: 43273, loss: 1594991.0
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:22,484 - step: 43274, loss: 152145.09375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:22,753 - step: 43275, loss: 1196852.25
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:23,023 - step: 43276, loss: 454489.53125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:23,292 - step: 43277, loss: 1006741.1875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:23,562 - step: 43278, loss: 1544821.625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:23,832 - step: 43279, loss: 1470107.5
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:24,101 - step: 43280, loss: 98675.4921875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:24,373 - step: 43281, loss: 1629824.75
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:24,642 - step: 43282, loss: 186619.953125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:24,911 - step: 43283, loss: 1596317.625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:25,181 - step: 43284, loss: 445821.71875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:25,451 - step: 43285, loss: 1469413.625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:25,723 - step: 43286, loss: 1001356.0625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:25,992 - step: 43287, loss: 997976.625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:26,261 - step: 43288, loss: 1545535.625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:26,530 - step: 43289, loss: 1357559.5
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:26,800 - step: 43290, loss: 1354771.0
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:27,072 - step: 43291, loss: 405981.15625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:27,341 - step: 43292, loss: 1355094.0
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:27,610 - step: 43293, loss: 978266.75
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:27,880 - step: 43294, loss: 1627582.875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:28,149 - step: 43295, loss: 520262.3125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:28,418 - step: 43296, loss: 1625088.0
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:28,688 - step: 43297, loss: 1460183.5
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:28,958 - step: 43298, loss: 385155.125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:29,227 - step: 43299, loss: 1478178.625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:29,496 - step: 43300, loss: 1630462.875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:29,824 - step: 43301, loss: 1214195.25
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:30,093 - step: 43302, loss: 790873.8125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:30,362 - step: 43303, loss: 1558621.875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:30,632 - step: 43304, loss: 1634914.0
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:30,903 - step: 43305, loss: 1214450.0
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:31,172 - step: 43306, loss: 133381.15625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:31,442 - step: 43307, loss: 461795.5
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:31,711 - step: 43308, loss: 1640718.75
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:31,981 - step: 43309, loss: 298454.3125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:32,252 - step: 43310, loss: 251114.5
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:32,524 - step: 43311, loss: 1640026.25
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:32,793 - step: 43312, loss: 1064927.5
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:33,063 - step: 43313, loss: 1569389.375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:33,332 - step: 43314, loss: 1225264.625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:33,601 - step: 43315, loss: 1608400.125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:33,870 - step: 43316, loss: 1484535.75
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:34,139 - step: 43317, loss: 1372165.125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:34,408 - step: 43318, loss: 568496.1875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:34,677 - step: 43319, loss: 1477020.5
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:34,946 - step: 43320, loss: 1549525.75
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:35,218 - step: 43321, loss: 1362656.75
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:35,487 - step: 43322, loss: 1598651.875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:35,756 - step: 43323, loss: 1465321.125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:36,026 - step: 43324, loss: 324121.6875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:36,295 - step: 43325, loss: 1627598.625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:36,565 - step: 43326, loss: 750242.8125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:36,834 - step: 43327, loss: 740087.875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:37,106 - step: 43328, loss: 1596904.125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:37,375 - step: 43329, loss: 1356806.125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:37,645 - step: 43330, loss: 1352399.25
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:37,916 - step: 43331, loss: 180040.09375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:38,186 - step: 43332, loss: 723978.375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:38,455 - step: 43333, loss: 234898.34375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:38,724 - step: 43334, loss: 1595516.125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:38,993 - step: 43335, loss: 1182428.0
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:39,263 - step: 43336, loss: 1590635.0
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:39,532 - step: 43337, loss: 1625493.0
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:39,801 - step: 43338, loss: 419412.125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:40,071 - step: 43339, loss: 200503.46875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:40,341 - step: 43340, loss: 714720.9375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:40,613 - step: 43341, loss: 1625805.625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:40,882 - step: 43342, loss: 104825.8515625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:41,151 - step: 43343, loss: 1625377.75
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:41,420 - step: 43344, loss: 1591978.125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:41,690 - step: 43345, loss: 1344065.375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:41,961 - step: 43346, loss: 160120.09375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:42,230 - step: 43347, loss: 1590245.125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:42,499 - step: 43348, loss: 1455543.125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:42,769 - step: 43349, loss: 1453559.25
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:43,038 - step: 43350, loss: 1163213.0
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:43,310 - step: 43351, loss: 1445577.875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:43,579 - step: 43352, loss: 247750.53125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:43,849 - step: 43353, loss: 1621180.125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:44,119 - step: 43354, loss: 1443808.375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:44,388 - step: 43355, loss: 1329289.25
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:44,658 - step: 43356, loss: 162030.96875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:44,927 - step: 43357, loss: 677018.625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:45,197 - step: 43358, loss: 109858.6171875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:45,466 - step: 43359, loss: 1153860.25
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:45,736 - step: 43360, loss: 1529984.75
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:46,008 - step: 43361, loss: 363517.3125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:46,277 - step: 43362, loss: 938938.4375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:46,546 - step: 43363, loss: 109696.4140625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:46,816 - step: 43364, loss: 353840.09375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:47,085 - step: 43365, loss: 342393.5625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:47,354 - step: 43366, loss: 1318569.125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:47,624 - step: 43367, loss: 643689.0625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:47,894 - step: 43368, loss: 1617572.125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:48,163 - step: 43369, loss: 917650.8125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:48,432 - step: 43370, loss: 1520890.5
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:48,705 - step: 43371, loss: 126339.8828125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:48,974 - step: 43372, loss: 1126962.0
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:49,244 - step: 43373, loss: 1427422.25
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:49,513 - step: 43374, loss: 1119820.0
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:49,782 - step: 43375, loss: 1115229.875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:50,051 - step: 43376, loss: 372212.4375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:50,321 - step: 43377, loss: 906233.25
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:50,590 - step: 43378, loss: 96342.7109375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:50,859 - step: 43379, loss: 127405.9609375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:51,129 - step: 43380, loss: 1432714.625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:51,400 - step: 43381, loss: 1311473.875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:51,670 - step: 43382, loss: 1525991.875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:51,939 - step: 43383, loss: 119448.28125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:52,208 - step: 43384, loss: 1617620.5
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:52,478 - step: 43385, loss: 326087.4375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:52,748 - step: 43386, loss: 1625414.625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:53,019 - step: 43387, loss: 125786.53125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:53,288 - step: 43388, loss: 1229277.875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:53,557 - step: 43389, loss: 1629585.75
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:53,826 - step: 43390, loss: 194993.875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:54,098 - step: 43391, loss: 91832.890625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:54,367 - step: 43392, loss: 88898.234375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:54,636 - step: 43393, loss: 1603189.625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:54,905 - step: 43394, loss: 1336183.375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:55,174 - step: 43395, loss: 935732.9375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:55,443 - step: 43396, loss: 1530413.75
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:55,712 - step: 43397, loss: 1616191.25
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:55,982 - step: 43398, loss: 136516.015625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:56,251 - step: 43399, loss: 1124578.0
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:56,520 - step: 43400, loss: 1306168.0
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:56,848 - step: 43401, loss: 121634.3515625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:57,118 - step: 43402, loss: 612169.1875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:57,387 - step: 43403, loss: 1106704.5
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:57,657 - step: 43404, loss: 298132.875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:57,926 - step: 43405, loss: 1098123.625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:58,195 - step: 43406, loss: 1613473.75
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:58,464 - step: 43407, loss: 1572901.875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:58,733 - step: 43408, loss: 109460.9765625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:59,002 - step: 43409, loss: 161380.09375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:59,272 - step: 43410, loss: 146624.046875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:59,543 - step: 43411, loss: 1288020.75
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:54:59,813 - step: 43412, loss: 411654.4375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:55:00,082 - step: 43413, loss: 1623110.625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:55:00,352 - step: 43414, loss: 107654.7265625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:55:00,622 - step: 43415, loss: 1344526.25
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:55:00,891 - step: 43416, loss: 1622964.25
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:55:01,160 - step: 43417, loss: 1544428.5
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:55:01,429 - step: 43418, loss: 216773.625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:55:01,699 - step: 43419, loss: 1343525.75
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:55:01,971 - step: 43420, loss: 702407.875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:55:02,243 - step: 43421, loss: 386231.1875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:55:02,512 - step: 43422, loss: 262788.84375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:55:02,781 - step: 43423, loss: 1533159.75
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:55:03,051 - step: 43424, loss: 226560.703125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:55:03,320 - step: 43425, loss: 1595677.625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:55:03,590 - step: 43426, loss: 1590532.25
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:55:03,859 - step: 43427, loss: 1621116.75
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:55:04,129 - step: 43428, loss: 1532899.625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:55:04,398 - step: 43429, loss: 718152.5
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:55:04,670 - step: 43430, loss: 1534263.125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:55:04,943 - step: 43431, loss: 191980.46875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:55:05,213 - step: 43432, loss: 1143635.625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:55:05,482 - step: 43433, loss: 920117.5625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:55:05,752 - step: 43434, loss: 1625053.0
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:55:06,023 - step: 43435, loss: 1528646.25
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:55:06,293 - step: 43436, loss: 177906.65625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:55:06,562 - step: 43437, loss: 115160.125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:55:06,831 - step: 43438, loss: 1115355.25
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 17:55:07,101 - step: 43439, loss: 1517538.125
